-4	-0.114601
-3.96	-0.0330314
-3.92	0.0269252
-3.88	0.0686444
-3.84	0.0951451
-3.8	0.109116
-3.76	0.112944
-3.72	0.108733
-3.68	0.0983308
-3.64	0.0833495
-3.6	0.065184
-3.56	0.0450323
-3.52	0.0239127
-3.48	0.00268042
-3.44	-0.0179564
-3.4	-0.0374222
-3.36	-0.0552608
-3.32	-0.071122
-3.28	-0.08475
-3.24	-0.0959725
-3.2	-0.10469
-3.16	-0.110867
-3.12	-0.114523
-3.08	-0.115723
-3.04	-0.114573
-3	-0.11121
-2.96	-0.105799
-2.92	-0.0985247
-2.88	-0.0895868
-2.84	-0.0791967
-2.8	-0.0675723
-2.76	-0.0549344
-2.72	-0.0415039
-2.68	-0.027498
-2.64	-0.0131284
-2.6	0.00140105
-2.56	0.0158964
-2.52	0.0301751
-2.48	0.0440673
-2.44	0.0574169
-2.4	0.0700823
-2.36	0.081937
-2.32	0.09287
-2.28	0.102786
-2.24	0.111606
-2.2	0.119265
-2.16	0.125715
-2.12	0.130922
-2.08	0.134867
-2.04	0.137545
-2	0.138963
-1.96	0.139143
-1.92	0.138115
-1.88	0.135923
-1.84	0.132619
-1.8	0.128265
-1.76	0.12293
-1.72	0.116692
-1.68	0.109632
-1.64	0.101839
-1.6	0.0934049
-1.56	0.084424
-1.52	0.0749941
-1.48	0.0652137
-1.44	0.055182
-1.4	0.0449974
-1.36	0.0347575
-1.32	0.0245577
-1.28	0.0144907
-1.24	0.00464583
-1.2	-0.00489167
-1.16	-0.0140411
-1.12	-0.0227271
-1.08	-0.0308796
-1.04	-0.0384349
-1	-0.0453355
-0.96	-0.0515306
-0.92	-0.0569766
-0.88	-0.0616369
-0.84	-0.0654822
-0.8	-0.0684907
-0.76	-0.0706479
-0.72	-0.0719469
-0.68	-0.0723879
-0.64	-0.0719787
-0.6	-0.070734
-0.56	-0.0686753
-0.52	-0.0658306
-0.48	-0.0622347
-0.44	-0.0579278
-0.4	-0.0529563
-0.36	-0.0473713
-0.32	-0.041229
-0.28	-0.0345898
-0.24	-0.0275182
-0.2	-0.0200816
-0.16	-0.0123506
-0.12	-0.00439792
-0.0800002	0.00370207
-0.0400002	0.0118737
0	0.0200409
0.04	0.0281273
0.0799999	0.0360572
0.12	0.0437562
0.16	0.0511513
0.2	0.0581719
0.24	0.0647501
0.28	0.0708212
0.32	0.0763244
0.36	0.0812032
0.4	0.0854055
0.44	0.0888845
0.48	0.0915991
0.52	0.0935138
0.56	0.0945995
0.6	0.0948334
0.64	0.0941994
0.68	0.0926887
0.72	0.0902991
0.76	0.0870359
0.8	0.0829116
0.84	0.0779459
0.88	0.0721658
0.92	0.0656055
0.96	0.0583061
1	0.0503157
1.04	0.0416889
1.08	0.0324866
1.12	0.0227757
1.16	0.0126286
1.2	0.00212295
1.24	-0.00865908
1.28	-0.0196312
1.32	-0.0307036
1.36	-0.0417835
1.4	-0.0527763
1.44	-0.0635854
1.48	-0.0741136
1.52	-0.0842641
1.56	-0.0939405
1.6	-0.103048
1.64	-0.111496
1.68	-0.119194
1.72	-0.12606
1.76	-0.132013
1.8	-0.13698
1.84	-0.140897
1.88	-0.143704
1.92	-0.145353
1.96	-0.145803
2	-0.145025
2.04	-0.143001
2.08	-0.139723
2.12	-0.135198
2.16	-0.129444
2.2	-0.122493
2.24	-0.11439
2.28	-0.105196
2.32	-0.0949856
2.36	-0.0838463
2.4	-0.0718812
2.44	-0.0592067
2.48	-0.0459534
2.52	-0.0322642
2.56	-0.0182943
2.6	-0.00421016
2.64	0.00981199
2.68	0.0235874
2.72	0.0369248
2.76	0.0496278
2.8	0.0614981
2.84	0.0723375
2.88	0.0819508
2.92	0.0901495
2.96	0.0967549
3	0.101603
3.04	0.104548
3.08	0.105468
3.12	0.10427
3.16	0.100896
3.2	0.095328
3.24	0.0875981
3.28	0.0777923
3.32	0.0660607
3.36	0.0526254
3.4	0.03779
3.44	0.021949
3.48	0.00559967
3.52	-0.0106482
3.56	-0.0260591
3.6	-0.0397597
3.64	-0.0507245
3.68	-0.0577618
3.72	-0.0594982
3.76	-0.0543623
3.8	-0.0405675
3.84	-0.0160938
3.88	0.0213316
3.92	0.0742538
3.96	0.145514
4	0.238265


-4	0.0588306
-3.96	0.012428
-3.92	0.0328704
-3.88	0.0440982
-3.84	0.0382522
-3.8	0.0216471
-3.76	0.0013192
-3.72	-0.0167142
-3.68	-0.0275854
-3.64	-0.0282555
-3.6	-0.018309
-3.56	-0.000152673
-3.52	0.0216448
-3.48	0.0416658
-3.44	0.0551543
-3.4	0.0592609
-3.36	0.0536992
-3.32	0.0406999
-3.28	0.0243417
-3.24	0.00947394
-3.2	0.000507277
-3.16	0.000344193
-3.12	0.00965485
-3.08	0.0266186
-3.04	0.0471539
-3	0.065567
-2.96	0.0754936
-2.92	0.0709669
-2.88	0.047442
-2.84	0.00262596
-2.8	-0.0629981
-2.76	-0.146016
-2.72	-0.240305
-2.68	-0.337601
-2.64	-0.428324
-2.6	-0.502569
-2.56	-0.55114
-2.52	-0.566514
-2.48	-0.543643
-2.44	-0.480502
-2.4	-0.378358
-2.36	-0.241721
-2.32	-0.0780072
